Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1,0,0,1,0,-0.36278436344221154,0.33406274997087715,-0.30885996214831796,,0.43286074094635973,0,1
0,0,0,0,0,0.47993276373473476,-0.5544873301529852,1.5621566415027872,0.2766416675862441,0.43286074094635973,1,1
1,1,1,0,0,-0.3683544222143764,0.05395400646762723,-0.07498288669192985,0.2766416675862441,0.43286074094635973,1,1
1,1,1,0,0,0.015815807806995857,-0.1235508016864469,0.2758327264926524,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,2,0.056116821276188854,-0.5544873301529852,1.269810297182302,0.2766416675862441,,2,0
0,0,0,0,1,-0.3178962427488828,-0.5544873301529852,-0.28547225460267917,0.2766416675862441,,2,1
0,0,1,0,0,-0.26072122770519024,-0.5544873301529852,-0.40241079233087323,0.2766416675862441,0.43286074094635973,0,1
1,1,1,0,0,-0.3421423809336005,-0.5544873301529852,-0.5895124526959837,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,0.06807606511054287,1.1555782589999446,-0.30885996214831796,0.2766416675862441,0.43286074094635973,0,1
1,1,1,1,0,-0.47402171362750445,0.12372468250506677,-0.07498288669192985,-2.4897750082761965,0.43286074094635973,2,0
1,0,0,0,0,-0.3994812212352979,1.3953294545991854,0.10042491990036127,-4.33405279218449,0.43286074094635973,2,1
1,1,2,0,1,0.13868475131063304,-0.10987027697322346,-0.4491862074221509,0.2766416675862441,0.43286074094635973,0,1
1,1,0,1,0,-0.3272342824551592,0.956184611304713,-0.27377840082985977,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,1,0.10591969970966313,0.9274555094069438,-0.30885996214831796,-2.4897750082761965,0.43286074094635973,2,0
1,1,2,0,0,0.7043733672013787,-0.5544873301529852,-0.40241079233087323,0.2766416675862441,0.43286074094635973,2,1
1,1,1,1,0,0.1973341936763692,-0.5544873301529852,-0.11006444801038806,-2.4897750082761965,0.43286074094635973,2,1
1,1,1,0,0,-0.4130787176497004,0.07584284600878473,-0.27377840082985977,2.120919451494538,0.43286074094635973,1,1
1,1,0,0,0,-0.588863219488904,0.08439317395454939,-0.6596755753329002,0.2766416675862441,0.43286074094635973,2,1
1,1,0,1,0,-0.6119625808675878,0.7759436982079941,0.638342193450054,0.2766416675862441,-2.310211819657538,1,0
0,0,2,0,0,-0.32379395203705735,-0.5544873301529852,-0.09837059423756865,0.2766416675862441,0.43286074094635973,2,0
1,0,0,1,1,-0.4620624697931504,0.1866550961858946,-0.4959616225134285,0.2766416675862441,0.43286074094635973,0,1
1,1,1,1,0,-0.44928409966877214,1.8741478195620058,1.5504627877299677,-2.4897750082761965,0.43286074094635973,1,1
1,0,0,0,1,1.7769373313591288,-0.5544873301529852,0.5330975094946794,0.2766416675862441,-2.310211819657538,2,0
0,0,3+,0,0,-0.3801498407907256,-0.5544873301529852,1.269810297182302,0.2766416675862441,0.43286074094635973,0,1
1,0,0,1,0,0.10510057341963888,-0.5544873301529852,-0.367329231012415,0.2766416675862441,-2.310211819657538,0,0
1,1,3+,0,0,-0.025140506694216542,-0.5544873301529852,-0.6129001602416225,0.2766416675862441,0.43286074094635973,2,0
1,1,0,0,0,1.5202231520655296,0.16374021729124533,1.842809132050453,0.2766416675862441,0.43286074094635973,0,0
1,1,3+,1,0,-0.07740076399776356,-0.5544873301529852,-0.21530913196576273,0.2766416675862441,,1,0
1,1,1,0,0,0.11132593322382317,0.8990684206270051,2.1468493301437577,0.2766416675862441,,2,1
1,0,0,0,0,-0.5477430797296867,0.2010196471347792,-0.14514600932884628,0.2766416675862441,0.43286074094635973,1,1
0,0,1,0,0,-0.31494738810479544,-0.5544873301529852,0.10042491990036127,-4.702908348966149,0.43286074094635973,1,0
0,0,0,0,0,0.29431874641524014,-0.5544873301529852,-0.30885996214831796,0.2766416675862441,0.43286074094635973,0,1
1,0,0,0,1,-0.03890182836662391,-0.5544873301529852,-0.21530913196576273,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,-0.2143586796898178,0.6244318870090446,0.05364950480908364,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,0,-0.11393379653284502,-0.08011513572196248,0.04195565103626423,0.2766416675862441,0.43286074094635973,1,1
1,1,3+,0,0,-0.17536826828466362,0.06489842623820598,0.1588941887644583,0.2766416675862441,-2.310211819657538,2,1
0,0,0,0,2,-0.325268379359101,-0.5544873301529852,-0.13345215555602688,0.2766416675862441,0.43286074094635973,0,0
0,0,1,0,0,-0.41406166919772946,-0.0209468663372711,-0.6596755753329002,0.2766416675862441,0.43286074094635973,2,1
0,0,0,0,0,-0.35492075105797877,-0.5544873301529852,-1.3613068017020646,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,0.9407732145023766,-0.5544873301529852,-0.12175830178320747,0.2766416675862441,0.43286074094635973,2,1
1,0,0,0,0,-0.421106155291938,0.08063102965841293,-0.23869683951140153,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.456000935246971,0.2058078307844074,0.04195565103626423,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.24630460500076348,-0.5544873301529852,-0.6596755753329002,0.2766416675862441,0.43286074094635973,1,1
1,1,1,0,0,-0.4347036517063405,0.07550083289095415,-0.367329231012415,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.23106885600631247,0.5652636176243533,0.7085053160869704,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.37687333563062864,-0.10987027697322346,-0.7766141130610943,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,1.5038406262650446,-0.5544873301529852,3.3863978300626143,0.2766416675862441,0.43286074094635973,1,1
0,1,0,1,0,-0.21353955339979358,-0.5544873301529852,-0.2620845470570404,0.2766416675862441,,0,1
1,0,1,1,1,-0.2212393405260215,0.27523649370401637,0.1355064812188195,0.2766416675862441,-2.310211819657538,2,0
1,1,0,0,0,-0.24188132303463256,-0.2808768358885165,-0.40241079233087323,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.5082611925505179,-0.21733080276815359,-0.8000018206067331,-2.4897750082761965,0.43286074094635973,2,1
0,0,0,0,0,-0.5885355689728943,0.015306524152771011,-1.080654311154399,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,2.5005534959665496,-0.5544873301529852,,0.2766416675862441,0.43286074094635973,0,0
1,0,0,0,0,-0.3678629464403619,0.48967871858379375,-0.6713694291057196,0.2766416675862441,0.43286074094635973,0,1
0,0,0,0,1,-0.45927744040706797,0.032749193162130895,-0.5544308913775255,-0.6454972243679028,0.43286074094635973,1,0
1,1,0,0,0,-0.278414355569714,0.12953890550818672,-0.30885996214831796,0.2766416675862441,0.43286074094635973,0,1
0,0,0,0,0,-0.2096077472076772,-0.5544873301529852,-0.367329231012415,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,0.672427441890433,-0.5544873301529852,0.4746282406305823,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.3814604428547644,0.2718163625257105,-0.08667674046474924,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,0,-0.16439197599833869,-0.5544873301529852,-0.22700298573858213,0.2766416675862441,-2.310211819657538,1,0
1,1,2,0,0,-0.3686820727303861,-0.0209468663372711,-0.14514600932884628,0.2766416675862441,0.43286074094635973,2,1
0,0,,0,0,0.0022183113925933404,-0.5544873301529852,-0.039901325373471616,2.120919451494538,-2.310211819657538,2,0
1,1,0,0,0,-0.49482752139412034,0.5857844046941885,0.2992204340382912,0.2766416675862441,0.43286074094635973,1,1
1,1,3+,0,2,-0.1617707718702611,-0.12697093286475275,-0.4257984998765121,0.2766416675862441,0.43286074094635973,2,1
1,1,1,0,0,0.24107553756366404,-0.5544873301529852,0.6266483396772345,0.2766416675862441,0.43286074094635973,1,1
0,1,1,0,0,-0.12081445736904871,-0.5544873301529852,-0.13345215555602688,0.2766416675862441,0.43286074094635973,2,1
0,0,0,0,0,-0.06609682119542894,0.31456800225453374,0.05364950480908364,2.120919451494538,0.43286074094635973,0,0
1,1,1,0,0,-0.5552790415979099,0.44590103950147875,-0.39071693855805384,0.2766416675862441,0.43286074094635973,2,0
1,1,0,1,0,-0.5903376468109477,0.44897915756195406,-0.6245940140144419,0.2766416675862441,-2.310211819657538,2,0
1,1,,1,0,-0.4142254944557343,0.04403562605054023,-0.4842677687406091,0.2766416675862441,0.43286074094635973,1,1
0,0,0,0,0,-0.06609682119542894,-0.5544873301529852,-0.1685337168744851,0.2766416675862441,0.43286074094635973,0,1
1,1,1,0,0,-0.6190070669617963,0.06216232129556129,-0.5895124526959837,0.2766416675862441,0.43286074094635973,2,1
1,0,0,0,0,-0.22992207920027855,0.30054546442347974,-0.07498288669192985,0.2766416675862441,0.43286074094635973,0,1
1,0,0,1,0,-0.5575725952099777,-0.5544873301529852,,0.2766416675862441,0.43286074094635973,2,0
0,0,0,0,0,-0.26891249060543276,0.015306524152771011,-0.13345215555602688,0.2766416675862441,0.43286074094635973,0,1
0,0,0,0,0,-0.4920424920080379,0.08268310836539645,-0.4959616225134285,0.2766416675862441,-2.310211819657538,2,0
1,0,0,0,0,2.429453333992445,-0.5544873301529852,3.900927396066668,0.2766416675862441,0.43286074094635973,0,0
1,1,2,1,0,0.3708251419035049,-0.5544873301529852,0.4512405330849435,0.2766416675862441,,0,1
0,0,0,0,0,-0.40734483361953067,-0.5544873301529852,-0.7298386979698166,0.2766416675862441,0.43286074094635973,1,1
1,0,0,1,0,-0.40570658103948215,0.26805421822957404,-0.41410464610369263,0.2766416675862441,0.43286074094635973,1,1
0,0,0,0,0,-0.474513189401519,-0.5544873301529852,-1.0572666036087601,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,1,0.056116821276188854,-0.5544873301529852,-0.02820747160065221,-3.9651972354028318,,0,1
2,1,0,0,0,-0.48008324817368386,0.07584284600878473,0.1472003349916389,0.2766416675862441,0.43286074094635973,0,0
1,1,1,1,0,-0.32838105926119315,0.006414183089175776,-0.41410464610369263,-2.4897750082761965,0.43286074094635973,2,1
1,1,2,0,0,-0.27628462721565095,-0.5544873301529852,-0.30885996214831796,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.5480707302456964,0.17536866329748527,-0.683063282878539,0.2766416675862441,,2,1
0,0,1,0,0,-0.3051178726245045,-0.5544873301529852,-0.40241079233087323,0.2766416675862441,,1,1
1,1,1,0,1,0.753029468828819,-0.5544873301529852,0.10042491990036127,0.2766416675862441,0.43286074094635973,0,0
1,1,0,0,0,-0.4920424920080379,0.1866550961858946,-0.367329231012415,0.2766416675862441,0.43286074094635973,1,1
1,1,3+,0,0,-0.17389384096261998,-0.4898468508830045,-0.2620845470570404,0.2766416675862441,0.43286074094635973,1,1
1,1,2,1,0,-0.29528835714421353,-0.010686472802353523,,0.2766416675862441,0.43286074094635973,0,1
0,0,0,0,0,-0.3665523443763231,0.4664218265713139,-0.1685337168744851,0.2766416675862441,,0,1
1,1,3+,0,0,1.5721557588530668,-0.5544873301529852,1.7960337169591754,0.2766416675862441,0.43286074094635973,0,1
1,1,1,0,1,0.5344865746503497,1.1497640359968246,2.68476660369345,0.2766416675862441,-2.310211819657538,0,0
1,0,0,0,0,-0.07969431760983145,-0.5544873301529852,-0.19192142442012392,0.2766416675862441,-2.310211819657538,0,1
1,1,0,0,1,0.06791223985253803,0.18426100436108048,0.4395466793121241,0.2766416675862441,0.43286074094635973,1,1
0,1,0,0,0,-0.17536826828466362,0.28378682164978103,-0.4257984998765121,0.2766416675862441,0.43286074094635973,2,0
0,0,0,0,0,-0.4756599662075529,-0.5544873301529852,-0.9286342121077465,0.2766416675862441,0.43286074094635973,2,1
1,0,1,0,0,-0.16701318012641628,0.058742190117255434,-0.3439415234667762,0.2766416675862441,0.43286074094635973,2,1
1,0,0,0,0,-0.4043959789754433,-0.5544873301529852,-0.5661247451503449,0.2766416675862441,0.43286074094635973,1,1
1,0,,0,0,-0.421106155291938,-0.5544873301529852,-0.881858797016469,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,2,9.490977255033481,-0.5544873301529852,4.017865933794862,-2.4897750082761965,0.43286074094635973,2,1
2,1,1,0,1,0.7256706507420091,0.07242271483047887,0.41615897176648525,-2.4897750082761965,0.43286074094635973,2,1
1,1,,0,1,0.016307283581010405,0.9811515689063458,-0.8935526507892884,,0.43286074094635973,1,1
1,1,1,0,2,-0.025140506694216542,-0.3191823050855421,0.1588941887644583,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,1,-0.4756599662075529,1.0187730118677103,0.3459958491295688,0.2766416675862441,0.43286074094635973,0,1
0,0,3+,1,0,-0.5854228890708022,-0.5544873301529852,,0.2766416675862441,-2.310211819657538,2,0
0,0,0,0,0,-0.2037100379195026,-0.5544873301529852,-0.881858797016469,0.2766416675862441,0.43286074094635973,1,1
1,1,3+,1,0,-0.45157765328084004,-0.01171251215584528,0.3109142878111106,0.2766416675862441,0.43286074094635973,0,0
0,0,0,0,0,-0.49564664768414457,-0.5544873301529852,-1.174205141336954,0.2766416675862441,0.43286074094635973,0,0
1,1,1,1,0,-0.13916288626559187,-0.13415320833919506,0.1355064812188195,0.2766416675862441,0.43286074094635973,2,1
1,1,3+,1,0,-0.36540556757028914,-0.5544873301529852,-0.8467772356980107,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,2,-0.4620624697931504,0.2424032343922801,-0.2503906932842209,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.47582379146555775,0.2861809134745951,0.1588941887644583,0.2766416675862441,0.43286074094635973,1,1
1,1,,1,0,-0.3080667272685918,0.5502150404398075,0.06534335858190304,0.2766416675862441,-2.310211819657538,0,0
1,1,2,1,0,-0.3801498407907256,0.18699710930372518,-0.23869683951140153,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,0.15228224772503557,1.0129587888645903,1.3165857122735796,0.2766416675862441,,1,1
1,1,0,0,0,-0.4551818089569467,1.5830946562881771,0.4746282406305823,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,0.6028017072383719,-0.5544873301529852,0.954076245316178,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,0.5482478963227571,0.8706813318470665,1.8895845471417305,0.2766416675862441,0.43286074094635973,0,0
1,1,3+,0,0,-0.4484649733787479,0.15792599428812537,-0.6012063064688031,0.2766416675862441,0.43286074094635973,0,1
0,1,0,0,1,0.015815807806995857,-0.5544873301529852,-0.4842677687406091,0.2766416675862441,-2.310211819657538,0,0
0,1,0,0,0,-0.48827451107392633,-0.3817707056485393,-0.19192142442012392,0.2766416675862441,0.43286074094635973,1,1
0,0,,0,0,-0.2605574024471854,-0.5544873301529852,-0.3556353772395956,-2.4897750082761965,0.43286074094635973,2,1
1,1,2,0,0,0.47993276373473476,0.5286682140164806,0.21736345762855533,0.2766416675862441,0.43286074094635973,0,1
1,1,1,0,0,-0.2504002364508847,-0.5544873301529852,-0.9286342121077465,0.2766416675862441,0.43286074094635973,2,0
1,1,0,1,0,-0.3937473372051281,0.015306524152771011,-0.5427370376047062,2.120919451494538,-2.310211819657538,2,0
1,1,3+,0,0,-0.03873800310861906,0.5286682140164806,0.6266483396772345,0.2766416675862441,0.43286074094635973,1,1
0,0,1,0,0,-0.11147641766277228,-0.5544873301529852,-0.7649202592882749,0.2766416675862441,0.43286074094635973,1,0
1,1,2,0,0,-0.06609682119542894,0.6996747729317736,1.0476270754987334,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.10705313569664134,0.24342927374577186,-0.19192142442012392,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,-0.39161760885106506,0.4828384562271821,-0.6012063064688031,-0.6454972243679028,,2,1
1,0,0,0,1,0.23239279888940703,-0.5544873301529852,-0.06328903291911044,0.2766416675862441,0.43286074094635973,0,1
1,0,0,1,0,0.13311469253846817,-0.5544873301529852,-0.1568398631016657,0.2766416675862441,0.43286074094635973,0,0
1,0,0,0,0,-0.4756599662075529,-0.5544873301529852,-0.5895124526959837,2.120919451494538,0.43286074094635973,1,0
1,0,0,0,0,-0.04578248920282759,-0.5544873301529852,-0.2620845470570404,,-2.310211819657538,0,0
1,1,1,0,0,0.15097164566099677,-0.5544873301529852,0.3343019953567494,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,2.3470492292160055,1.2465537483428806,4.953374235620415,0.2766416675862441,0.43286074094635973,0,0
0,0,0,0,1,1.6964991296787477,-0.5544873301529852,-1.0689604573815794,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.03578914846453177,-0.5544873301529852,0.10042491990036127,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,1,0.6421197691595358,2.1381819465272183,2.7315420187847277,-0.6454972243679028,0.43286074094635973,0,1
1,0,1,0,0,-0.38359017120882744,0.12509273497638912,-0.41410464610369263,-2.4897750082761965,-2.310211819657538,2,0
0,0,0,0,2,-0.4324100980942726,-0.055490191238160284,-0.4257984998765121,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,-0.09607684341031641,-0.23880922239535438,-0.30885996214831796,-2.4897750082761965,0.43286074094635973,2,1
1,1,3+,0,0,0.5482478963227571,1.1542102065286222,-0.19192142442012392,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.17913624921877516,-0.5544873301529852,-0.19192142442012392,0.2766416675862441,,1,1
1,0,0,0,0,-0.3824433944027935,-0.5544873301529852,-0.881858797016469,2.120919451494538,0.43286074094635973,2,0
1,1,2,0,0,-0.002041145315532749,-0.5544873301529852,-0.19192142442012392,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,2,-0.3391935262895132,0.30054546442347974,-0.21530913196576273,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,0.08806274658713453,0.8929121845060546,1.7492583018678978,0.2766416675862441,0.43286074094635973,1,1
0,0,0,0,0,0.09772843680942066,-0.5544873301529852,0.11211877367318068,0.2766416675862441,0.43286074094635973,2,1
1,0,0,0,1,0.2889125129010801,-0.5544873301529852,-0.21530913196576273,0.2766416675862441,0.43286074094635973,2,1
1,1,2,0,0,-0.13719698316953366,-0.5544873301529852,-0.5427370376047062,0.2766416675862441,0.43286074094635973,2,0
1,0,1,0,2,-0.28447589011589347,-0.5544873301529852,-0.39071693855805384,-2.4897750082761965,0.43286074094635973,2,1
1,0,0,1,0,-0.5008890559402998,-0.007266341624047663,-0.1685337168744851,0.2766416675862441,0.43286074094635973,1,1
1,1,0,1,0,-0.39210908462507965,0.5180658073637324,,0.2766416675862441,-2.310211819657538,2,0
1,1,0,0,0,-0.5030187842943628,0.27215837564354106,-0.12175830178320747,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,0.01384990471093766,-0.5544873301529852,-0.2503906932842209,0.2766416675862441,0.43286074094635973,0,1
1,0,3+,0,0,0.6165630289107793,-0.5544873301529852,0.4512405330849435,0.2766416675862441,0.43286074094635973,0,1
1,1,3+,0,0,0.6717721408584136,-0.5544873301529852,1.5036873726386901,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.4620624697931504,0.16887041405870412,-0.30885996214831796,0.2766416675862441,,2,1
1,1,2,1,0,-0.5587193720160116,0.0012839863217169861,-0.39071693855805384,-2.4897750082761965,0.43286074094635973,1,1
1,1,2,0,0,-0.3773648114046432,-0.07566896519016486,-0.39071693855805384,0.2766416675862441,0.43286074094635973,2,1
1,1,2,0,0,-0.34853156599578966,-0.3889529811229816,-0.13345215555602688,0.2766416675862441,,1,1
0,0,0,0,0,-0.3642587907642552,-0.5544873301529852,-0.881858797016469,0.2766416675862441,-2.310211819657538,2,0
1,1,0,0,0,-0.3883411036909681,-0.055490191238160284,-0.6012063064688031,0.2766416675862441,0.43286074094635973,2,1
1,0,0,1,0,-0.2459769544847538,0.015306524152771011,-0.4374923536493315,0.2766416675862441,0.43286074094635973,0,1
0,0,0,0,0,-0.6394852242124025,0.061136281942069534,-0.5076554762862479,0.2766416675862441,-2.310211819657538,1,0
1,1,2,1,0,-0.4119319408436664,-0.5544873301529852,-1.1858989951097736,-2.4897750082761965,-2.310211819657538,2,0
1,0,0,1,0,-0.4338845254163163,-0.5544873301529852,-0.9520219196533853,-0.6454972243679028,0.43286074094635973,0,0
1,0,0,0,0,-0.4756599662075529,6.285775026458735,-0.5076554762862479,0.2766416675862441,0.43286074094635973,1,1
0,0,0,1,0,-0.5636341297561571,-0.5544873301529852,-1.0923481649272182,0.2766416675862441,0.43286074094635973,1,1
0,0,0,0,1,0.3338006335944089,-0.5544873301529852,0.5564852170403182,0.2766416675862441,0.43286074094635973,0,0
0,0,0,0,0,-0.14030966307162582,-0.5544873301529852,-0.367329231012415,0.2766416675862441,0.43286074094635973,1,1
1,1,0,1,0,-0.5302137771231679,0.2663441526404211,-0.367329231012415,0.2766416675862441,0.43286074094635973,2,1
0,0,0,1,0,-0.5226778152549447,-0.5544873301529852,-0.9403280658805659,0.2766416675862441,0.43286074094635973,0,1
1,1,1,0,0,0.4745265302205747,-0.5544873301529852,0.06534335858190304,-0.6454972243679028,-2.310211819657538,1,0
1,1,3+,0,0,12.38462278717314,-0.5544873301529852,2.4976649433283398,0.2766416675862441,-2.310211819657538,0,0
0,0,1,1,1,-0.25171083851492354,-0.5544873301529852,-0.9871034809718436,0.2766416675862441,0.43286074094635973,1,0
1,1,0,0,2,0.13966770285866215,-0.5544873301529852,0.1588941887644583,0.2766416675862441,,2,1
1,1,0,1,0,0.11345566157788621,-0.5544873301529852,0.8371377075879839,0.2766416675862441,-2.310211819657538,0,0
1,1,0,1,0,-0.5161248049347508,0.14082533839659606,-0.4257984998765121,0.2766416675862441,0.43286074094635973,0,1
0,1,0,1,0,-0.5331626317672551,0.5526091322646216,0.3693835566752076,0.2766416675862441,-2.310211819657538,1,0
0,0,0,0,0,-0.3945664634951524,-0.5544873301529852,-1.0104911885174823,0.2766416675862441,0.43286074094635973,2,1
0,0,1,0,0,-0.45927744040706797,-0.5544873301529852,0.1588941887644583,0.2766416675862441,0.43286074094635973,2,0
1,1,2,0,1,-0.6231026984119176,6.285775026458735,1.0827086368171914,0.2766416675862441,0.43286074094635973,2,0
1,1,0,0,0,-0.717302221764706,0.3939150455912297,-0.40241079233087323,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.35344632373593515,-0.0698547421870449,-0.09837059423756865,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.06971431769059137,-0.5544873301529852,-0.09837059423756865,0.2766416675862441,0.43286074094635973,0,1
0,0,0,1,0,-0.439618409446486,-0.5544873301529852,-0.7766141130610943,,-2.310211819657538,2,0
1,1,0,0,0,-0.5870611416508507,0.03343321939779207,-0.5427370376047062,0.2766416675862441,0.43286074094635973,2,1
1,1,1,0,0,0.30251000931548266,0.015648537270601597,-0.4257984998765121,,-2.310211819657538,2,0
1,1,0,0,0,1.5524967278924848,-0.5544873301529852,-0.5895124526959837,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.4484649733787479,0.9161690765185344,-0.29716610837549856,0.2766416675862441,0.43286074094635973,0,1
0,0,1,1,0,-0.13064397284933968,-0.5544873301529852,-0.7649202592882749,0.2766416675862441,0.43286074094635973,0,0
1,1,2,0,0,0.08707979503910543,-0.5544873301529852,-0.1568398631016657,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.4068533578455161,-0.5489740784062651,-0.6947571366513584,0.2766416675862441,0.43286074094635973,0,1
1,0,0,1,0,-0.44010988522050054,-0.5544873301529852,-1.0104911885174823,-2.4897750082761965,0.43286074094635973,2,1
0,0,1,0,1,0.527605913814146,-0.5544873301529852,0.04195565103626423,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,0.17964106581184544,-0.5544873301529852,-0.4842677687406091,0.2766416675862441,-2.310211819657538,0,0
1,0,0,0,2,1.2241909108507665,-0.5544873301529852,3.023888363105213,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.48794686055791664,0.24582336557058596,-0.039901325373471616,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,-0.2708783937014909,-0.5544873301529852,-0.5427370376047062,0.2766416675862441,0.43286074094635973,2,1
0,2,,0,0,0.7607292559550469,-0.5544873301529852,,-1.5676361163220498,0.43286074094635973,1,1
1,0,0,0,0,-0.5696956643023365,0.07857895095142942,-1.1274297262456765,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.5226778152549447,-0.169722572593576,,0.2766416675862441,0.43286074094635973,2,1
1,0,0,0,1,0.8211807761588364,-0.5544873301529852,0.4746282406305823,0.2766416675862441,-2.310211819657538,2,0
0,1,0,1,1,0.2848168814509589,-0.5544873301529852,-0.09837059423756865,0.2766416675862441,0.43286074094635973,0,1
1,0,0,0,0,-0.2856226669219274,1.1774670985411022,0.4746282406305823,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.4091602522766397,0.07242271483047887,0.39277126422084646,0.2766416675862441,0.43286074094635973,0,1
1,0,3+,1,0,-0.11409762179084987,0.12714481368337263,0.01856794349062542,0.2766416675862441,0.43286074094635973,1,1
1,0,1,0,0,5.294101795465245,-0.5544873301529852,0.06534335858190304,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.31610750572988516,2.2955079807292877,0.3343019953567494,-0.6454972243679028,,0,1
1,1,1,0,1,-0.3174047669748682,-0.1406514575779762,-0.19192142442012392,0.2766416675862441,0.43286074094635973,0,1
1,1,2,1,0,-0.1231080109811166,-0.5544873301529852,-0.4257984998765121,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,2,-0.3054455231405142,-0.08387728001809892,-1.0689604573815794,0.2766416675862441,0.43286074094635973,0,0
1,1,2,0,0,-0.3380467494834793,0.030355101337316795,0.04195565103626423,0.2766416675862441,-2.310211819657538,0,0
1,0,1,1,1,-0.4315909718042484,-0.027103102458221652,0.5097098019490405,0.2766416675862441,,1,0
1,1,2,1,0,-0.5069505904864792,-0.12526086727559982,-0.2503906932842209,0.2766416675862441,-2.310211819657538,0,0
1,1,2,1,0,-0.5644532560461814,-0.05651623059165205,-1.0104911885174823,-0.6454972243679028,,2,1
1,1,0,0,0,-0.2384409926165307,0.03822140304742027,0.030261797263444825,0.2766416675862441,-2.310211819657538,0,0
1,1,0,0,0,-0.47844499559363535,0.2889170184172398,-0.6596755753329002,-2.4897750082761965,-2.310211819657538,0,1
1,0,0,0,1,0.27547884174468246,-0.5544873301529852,-0.7298386979698166,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.2530214405789623,-0.5544873301529852,-0.5895124526959837,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.1806106765408188,-0.5544873301529852,-0.3322476696939568,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,-0.2777590545376946,0.32414436955379017,0.3109142878111106,0.2766416675862441,0.43286074094635973,2,0
1,0,2,0,0,-0.17192793786656177,-0.5544873301529852,-0.12175830178320747,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,0.4800965889927396,-0.5544873301529852,0.1588941887644583,0.2766416675862441,0.43286074094635973,1,0
2,1,0,0,1,-0.5439750987955752,0.8419522299492973,0.1588941887644583,0.2766416675862441,,1,1
1,1,3+,0,0,0.38278438573785895,-0.5544873301529852,-0.21530913196576273,-2.4897750082761965,0.43286074094635973,2,1
1,1,0,0,0,-0.39128995833505537,0.1938373716603369,0.07703721235472245,0.2766416675862441,0.43286074094635973,0,1
0,0,1,1,2,-0.03480619691650267,-0.5544873301529852,-0.1685337168744851,0.2766416675862441,0.43286074094635973,1,1
